8.446761268665342826e+00,3.613626351939001946e+00,-2.019312156830371519e-01,8.330288224285135712e+00
9.341283911287087349e+00,3.466416239093447871e+00,7.429870158917317724e-02,9.129203360015287316e+00
1.026954701719525431e+01,3.372988737441498852e+00,2.992498655213626235e-01,1.004524227069343567e+01
1.060488098181345862e+01,3.595963435618203530e+00,5.085754145967007478e-01,1.048248346371758011e+01
1.089976920511570846e+01,3.557382827870885222e+00,7.804998169373312811e-01,1.085418405833723909e+01
1.150532541316495383e+01,3.405330412734077772e+00,1.061285916225406245e+00,1.153343606070903782e+01
1.215051898619950954e+01,2.988367242437937055e+00,1.270263254486168281e+00,1.221313397419016944e+01
1.272401704029226188e+01,2.644094172248177887e+00,1.353969684638270721e+00,1.271308412291548962e+01
1.357100094178109906e+01,2.562652944607614725e+00,1.401508361102711264e+00,1.327112577455810793e+01
1.400272206898604566e+01,2.391046208189986810e+00,1.349289403157089895e+00,1.373943721484924652e+01
1.404146944731291136e+01,2.174865932087644449e+00,1.222373195604039120e+00,1.430749621145740491e+01
1.450642603269490927e+01,1.976957717820328364e+00,1.271731015065788784e+00,1.502937233378347948e+01
1.448519347675926916e+01,1.513499266912286645e+00,1.215374484079590589e+00,1.562082652349257650e+01
1.533446841248731296e+01,1.267412245956865524e+00,1.410813156045159333e+00,1.692562352075614385e+01
1.618288985443369654e+01,1.025306553153242151e+00,1.593715308020901444e+00,1.823919277719796028e+01
1.671892263830221381e+01,7.526650774305195801e-01,1.666503271423376731e+00,1.912968232149279402e+01
1.697804151357499691e+01,3.969686199642111224e-01,1.721134122182813142e+00,1.994915794254836428e+01
1.704047843098202009e+01,-2.280486724400249410e-01,1.604860362444027189e+00,2.040176028966074995e+01
1.709440568651537617e+01,-7.314989986339274219e-01,1.474399856748058957e+00,2.056753804971576116e+01
1.695406843301566013e+01,-9.754486918633901160e-01,1.216839518512160101e+00,2.055152366286407783e+01
1.716462534561830111e+01,-1.433910903825235783e+00,8.732437934526360301e-01,2.100034060564656713e+01
1.742698062981808960e+01,-1.754654371917218958e+00,5.597627868953208852e-01,2.144882116242751735e+01
1.791683289531376033e+01,-2.207080983155680798e+00,2.448878626364073552e-01,2.153123169240732082e+01
1.811413146829979226e+01,-2.636542353363066749e+00,-9.743581815343553554e-02,2.157707787542766553e+01
1.782052777604285154e+01,-2.948121182089046499e+00,-2.563715365270471946e-01,2.112319845508939764e+01
1.709288164975120239e+01,-3.558054091980299205e+00,-2.695940386313044890e-01,2.036785826621032314e+01
1.609246665079771432e+01,-4.269085258705128894e+00,-3.166770020284892517e-01,1.942242040254653190e+01
1.481952187157239287e+01,-5.043352292667399261e+00,-3.482744312852895097e-01,1.840967928369260065e+01
1.367039062165602559e+01,-5.697176873895680949e+00,-5.763058849477061818e-01,1.694348377691264673e+01
1.300086286575386829e+01,-6.322911726129361476e+00,-7.764073395646896580e-01,1.532874247568766002e+01
1.215904698606492218e+01,-6.945132003753703209e+00,-1.058877825256899552e+00,1.385124345630365461e+01
1.040334203416948178e+01,-7.706355241290250291e+00,-1.712958005988487242e+00,1.190820610317684292e+01
8.635232713718330899e+00,-8.383128341867214672e+00,-2.173279591844395231e+00,1.004399119108696681e+01
6.431137289394662560e+00,-8.915122270014782302e+00,-2.186960251501145702e+00,8.680313875733425277e+00
4.582512754050868331e+00,-9.471692295831887876e+00,-1.882063112104329639e+00,7.296585778614456785e+00
3.379441680416086058e+00,-9.934424692022288284e+00,-1.768915691345806174e+00,5.894667097500433606e+00
1.242109381324312478e+00,-1.049094989489634422e+01,-2.168362355206800984e+00,4.114711341680941104e+00
-1.246665533810607629e+00,-1.132954346097715614e+01,-2.571769527414364820e+00,2.425537494579783182e+00
-3.734634699511791833e+00,-1.210641919703446412e+01,-3.000223900339065608e+00,5.452695629296968605e-01
-6.181475324897359513e+00,-1.280438493218282936e+01,-3.518342056425411979e+00,-1.371460426113374043e+00
-7.967520273721324209e+00,-1.366248568568389565e+01,-3.988121325513024118e+00,-2.641127510734493367e+00
-9.324389767953153552e+00,-1.430581197386479353e+01,-3.974727291995705514e+00,-3.690621882450841884e+00
-1.039727826132471478e+01,-1.476152016406022049e+01,-3.823840346338946983e+00,-5.093274100663084170e+00
-1.203812923450592187e+01,-1.534782366267901921e+01,-3.850644526058395911e+00,-6.952293482123639734e+00
-1.385272979736477339e+01,-1.585705563926212314e+01,-4.087761104453288219e+00,-8.684438880582357356e+00
-1.573331680663394572e+01,-1.639443615681617317e+01,-4.447262172428993132e+00,-1.046496642194045812e+01
-1.792809784902284420e+01,-1.682767806390372201e+01,-4.963739225386995635e+00,-1.265466198575371415e+01
-1.976161047881329225e+01,-1.717127532490842157e+01,-5.488683707243924736e+00,-1.463772465955608482e+01
-2.120334383910732612e+01,-1.737520812123175418e+01,-5.802688449414053373e+00,-1.621222626243430298e+01
-2.281335369238323452e+01,-1.765121845421356639e+01,-5.939356842655153734e+00,-1.782416778677816538e+01
-2.413806522044730585e+01,-1.766577368808686899e+01,-6.240562074962443972e+00,-1.955495488095526824e+01
-2.523537775410474282e+01,-1.749005118716958762e+01,-6.615347801871678257e+00,-2.103997658643067226e+01
-2.608353753862706981e+01,-1.736850819428979165e+01,-6.740098042236279063e+00,-2.204853090278022520e+01
-2.669674875733346298e+01,-1.724366506267809385e+01,-6.742204538208231845e+00,-2.306009527390233416e+01
-2.737484832270955692e+01,-1.723415878337416629e+01,-6.690102030565525659e+00,-2.404520671942972854e+01
-2.806276580688709643e+01,-1.721116434532999051e+01,-6.452411052040027073e+00,-2.466396090592533596e+01
-2.879711193450557971e+01,-1.717940682676632846e+01,-6.221198494529897260e+00,-2.503691461851441247e+01
-2.956757149696122156e+01,-1.743242450817936273e+01,-6.392672842421649015e+00,-2.572433957045693731e+01
-3.035722713052899735e+01,-1.770882957281414960e+01,-6.523375078233528690e+00,-2.644680453067688219e+01
-3.118659112105143905e+01,-1.789356424422412672e+01,-6.702143936348321951e+00,-2.717725751217940555e+01
-3.270146533973471037e+01,-1.811057356401361673e+01,-6.932562452662985208e+00,-2.830549843024502721e+01
-3.359836392067999356e+01,-1.816547592636749542e+01,-6.981297677466741902e+00,-2.894628985138568211e+01
-3.384631459248056018e+01,-1.795400656418521024e+01,-6.746172210056251117e+00,-2.917498968569599427e+01
-3.386022448108773375e+01,-1.764864171990744879e+01,-6.687522089056099794e+00,-2.920783354741856286e+01
-3.391379863784069215e+01,-1.750418048443437513e+01,-6.960743914025026235e+00,-2.933997072812318052e+01
-3.421934212741336268e+01,-1.743251110350145439e+01,-7.455086574997127791e+00,-2.984308512261995716e+01
