-2.88E+01,-1.14E+01,-1.40E+01,-3.33E+01
-3.25E+01,-1.09E+01,-1.05E+01,-3.66E+01
-3.68E+01,-9.70E+00,-1.26E+01,-4.01E+01
-4.63E+01,-7.48E+00,-1.35E+01,-4.93E+01
-5.31E+01,-5.66E+00,-1.10E+01,-5.58E+01
-6.36E+01,-4.49E+00,-1.34E+01,-6.63E+01
-7.69E+01,-3.08E+00,-1.49E+01,-8.03E+01
-8.82E+01,-4.15E+00,-1.31E+01,-9.08E+01
-9.69E+01,-4.38E+00,-1.02E+01,-1.00E+02
-1.03E+02,-3.10E+00,-8.76E+00,-1.06E+02
-1.04E+02,-2.95E+00,-4.92E+00,-1.07E+02
-1.05E+02,-8.26E-01,-9.57E-01,-1.09E+02
-1.05E+02,-1.76E-01,-1.14E+00,-1.10E+02
-1.05E+02,-1.20E+00,-6.86E-01,-1.09E+02
-1.03E+02,-1.73E+00,-2.63E+00,-1.07E+02
-1.01E+02,-3.18E+00,-6.91E+00,-1.05E+02
-9.55E+01,-5.19E+00,-8.30E+00,-1.01E+02
-8.90E+01,-5.84E+00,-1.16E+01,-9.45E+01
-8.32E+01,-6.29E+00,-1.48E+01,-8.93E+01
-7.81E+01,-7.66E+00,-1.25E+01,-8.43E+01
-7.24E+01,-1.01E+01,-1.29E+01,-7.76E+01
-6.60E+01,-1.17E+01,-1.51E+01,-7.08E+01
-5.93E+01,-1.27E+01,-1.72E+01,-6.35E+01
-5.17E+01,-1.46E+01,-1.99E+01,-5.58E+01
-4.43E+01,-1.55E+01,-2.05E+01,-4.85E+01
-3.82E+01,-1.57E+01,-2.14E+01,-4.16E+01
-3.28E+01,-1.68E+01,-2.07E+01,-3.60E+01
-2.91E+01,-1.87E+01,-1.82E+01,-3.16E+01
-2.35E+01,-1.94E+01,-1.84E+01,-2.61E+01
-1.73E+01,-1.93E+01,-2.31E+01,-2.08E+01
-1.47E+01,-1.92E+01,-2.51E+01,-1.88E+01
